trace_index,trace_is_fit,fitness,produced_tokens,consumed_tokens,missing_tokens,remaining_tokens
6583,True,1.0,32,32,0,0
6584,True,1.0,32,32,0,0
6585,True,1.0,28,28,0,0
6586,False,0.9857369255150554,1262,1262,18,18
6587,True,1.0,72,72,0,0
6588,True,1.0,44,44,0,0
6589,True,1.0,28,28,0,0
6590,True,1.0,80,80,0,0
6591,True,1.0,24,24,0,0
6592,True,1.0,24,24,0,0
6593,True,1.0,36,36,0,0
6594,True,1.0,28,28,0,0
6595,True,1.0,24,24,0,0
6596,True,1.0,430,430,0,0
6597,True,1.0,38,38,0,0
6598,True,1.0,32,32,0,0
6599,True,1.0,30,30,0,0
6600,True,1.0,34,34,0,0
6601,True,1.0,48,48,0,0
6602,True,1.0,22,22,0,0
6603,True,1.0,32,32,0,0
6604,False,0.9781021897810219,822,822,18,18
6605,True,1.0,24,24,0,0
6606,True,1.0,20,20,0,0
6607,True,1.0,34,34,0,0
6608,True,1.0,50,50,0,0
6609,True,1.0,84,84,0,0
6610,True,1.0,32,32,0,0
6611,True,1.0,26,26,0,0
6612,True,1.0,90,90,0,0
6613,True,1.0,24,24,0,0
6614,True,1.0,820,820,0,0
6615,True,1.0,26,26,0,0
6616,True,1.0,24,24,0,0
6617,True,1.0,22,22,0,0
6618,True,1.0,30,30,0,0
6619,True,1.0,28,28,0,0
6620,True,1.0,32,32,0,0
6621,True,1.0,24,24,0,0
6622,True,1.0,34,34,0,0
6623,True,1.0,32,32,0,0
6624,True,1.0,38,38,0,0
6625,False,0.9832689832689833,777,777,13,13
6626,True,1.0,60,60,0,0
6627,True,1.0,28,28,0,0
6628,True,1.0,32,32,0,0
6629,True,1.0,24,24,0,0
6630,True,1.0,24,24,0,0
6631,True,1.0,24,24,0,0
6632,True,1.0,24,24,0,0
6633,True,1.0,34,34,0,0
6634,True,1.0,84,84,0,0
6635,True,1.0,26,26,0,0
6636,True,1.0,26,26,0,0
6637,True,1.0,54,54,0,0
6638,False,0.9932795698924731,2976,2976,20,20
6639,True,1.0,26,26,0,0
6640,True,1.0,28,28,0,0
6641,True,1.0,54,54,0,0
6642,True,1.0,38,38,0,0
6643,True,1.0,24,24,0,0
6644,False,0.9889538661468487,1539,1539,17,17
6645,True,1.0,36,36,0,0
6646,True,1.0,52,52,0,0
6647,True,1.0,42,42,0,0
6648,True,1.0,58,58,0,0
6649,False,0.9971751412429378,1416,1416,4,4
6650,True,1.0,46,46,0,0
6651,True,1.0,766,766,0,0
6652,True,1.0,34,34,0,0
6653,True,1.0,54,54,0,0
6654,True,1.0,30,30,0,0
6655,True,1.0,154,154,0,0
6656,True,1.0,28,28,0,0
6657,False,0.9957541899441341,4475,4475,19,19
6658,True,1.0,24,24,0,0
6659,True,1.0,28,28,0,0
6660,True,1.0,510,510,0,0
6661,True,1.0,116,116,0,0
6662,True,1.0,26,26,0,0
6663,True,1.0,64,64,0,0
6664,True,1.0,58,58,0,0
6665,True,1.0,32,32,0,0
6666,True,1.0,52,52,0,0
6667,False,0.9971434012569035,5251,5251,15,15
6668,True,1.0,28,28,0,0
6669,True,1.0,36,36,0,0
6670,True,1.0,24,24,0,0
6671,False,0.9974919383733429,2791,2791,7,7
6672,True,1.0,32,32,0,0
6673,True,1.0,436,436,0,0
6674,True,1.0,24,24,0,0
6675,True,1.0,30,30,0,0
6676,True,1.0,28,28,0,0
6677,False,0.9953632148377125,1294,1294,6,6
6678,True,1.0,34,34,0,0
6679,True,1.0,54,54,0,0
6680,True,1.0,34,34,0,0
6681,True,1.0,32,32,0,0
6682,True,1.0,700,700,0,0
6683,True,1.0,30,30,0,0
6684,True,1.0,30,30,0,0
6685,True,1.0,732,732,0,0
6686,True,1.0,36,36,0,0
6687,False,0.9968860286485365,4817,4817,15,15
6688,True,1.0,30,30,0,0
6689,True,1.0,30,30,0,0
6690,True,1.0,406,406,0,0
6691,True,1.0,26,26,0,0
6692,True,1.0,46,46,0,0
6693,True,1.0,26,26,0,0
6694,True,1.0,28,28,0,0
6695,True,1.0,60,60,0,0
6696,False,0.9956030150753769,3184,3184,14,14
6697,True,1.0,30,30,0,0
6698,True,1.0,28,28,0,0
6699,True,1.0,36,36,0,0
6700,True,1.0,410,410,0,0
6701,True,1.0,188,188,0,0
6702,True,1.0,30,30,0,0
6703,True,1.0,30,30,0,0
6704,True,1.0,38,38,0,0
6705,True,1.0,146,146,0,0
6706,True,1.0,34,34,0,0
6707,True,1.0,60,60,0,0
6708,True,1.0,28,28,0,0
6709,True,1.0,34,34,0,0
6710,True,1.0,24,24,0,0
6711,True,1.0,20,20,0,0
6712,True,1.0,24,24,0,0
6713,True,1.0,20,20,0,0
6714,True,1.0,28,28,0,0
6715,True,1.0,24,24,0,0
6716,True,1.0,38,38,0,0
6717,True,1.0,32,32,0,0
6718,True,1.0,42,42,0,0
6719,True,1.0,26,26,0,0
6720,True,1.0,40,40,0,0
6721,True,1.0,38,38,0,0
6722,True,1.0,26,26,0,0
6723,True,1.0,74,74,0,0
6724,True,1.0,406,406,0,0
6725,True,1.0,38,38,0,0
6726,True,1.0,32,32,0,0
6727,True,1.0,44,44,0,0
6728,True,1.0,1044,1044,0,0
6729,True,1.0,206,206,0,0
6730,True,1.0,36,36,0,0
6731,True,1.0,46,46,0,0
6732,True,1.0,40,40,0,0
6733,True,1.0,24,24,0,0
6734,True,1.0,24,24,0,0
6735,True,1.0,24,24,0,0
6736,True,1.0,36,36,0,0
6737,True,1.0,34,34,0,0
6738,True,1.0,34,34,0,0
6739,True,1.0,32,32,0,0
6740,True,1.0,26,26,0,0
6741,True,1.0,56,56,0,0
6742,True,1.0,22,22,0,0
6743,True,1.0,36,36,0,0
6744,True,1.0,32,32,0,0
6745,True,1.0,42,42,0,0
6746,True,1.0,28,28,0,0
6747,False,0.9960629921259843,1524,1524,6,6
6748,True,1.0,26,26,0,0
6749,True,1.0,34,34,0,0
6750,True,1.0,80,80,0,0
6751,False,0.9861224489795919,1225,1225,17,17
6752,True,1.0,32,32,0,0
6753,True,1.0,36,36,0,0
6754,True,1.0,24,24,0,0
6755,False,0.9873417721518988,79,79,1,1
6756,True,1.0,58,58,0,0
6757,True,1.0,24,24,0,0
6758,True,1.0,28,28,0,0
6759,True,1.0,84,84,0,0
6760,True,1.0,24,24,0,0
6761,True,1.0,26,26,0,0
6762,True,1.0,92,92,0,0
6763,True,1.0,30,30,0,0
6764,True,1.0,24,24,0,0
6765,False,0.9975853742669886,5798,5798,14,14
6766,True,1.0,28,28,0,0
6767,True,1.0,26,26,0,0
6768,True,1.0,24,24,0,0
6769,True,1.0,24,24,0,0
6770,True,1.0,56,56,0,0
6771,True,1.0,24,24,0,0
6772,True,1.0,32,32,0,0
6773,True,1.0,80,80,0,0
6774,True,1.0,26,26,0,0
6775,True,1.0,32,32,0,0
6776,True,1.0,30,30,0,0
6777,True,1.0,42,42,0,0
6778,False,0.9859154929577465,284,284,4,4
6779,False,0.9872340425531915,470,470,6,6
6780,True,1.0,26,26,0,0
6781,True,1.0,158,158,0,0
6782,True,1.0,72,72,0,0
6783,False,0.9909819639278558,1996,1996,18,18
6784,True,1.0,54,54,0,0
6785,True,1.0,26,26,0,0
6786,True,1.0,34,34,0,0
6787,True,1.0,24,24,0,0
6788,True,1.0,44,44,0,0
6789,True,1.0,22,22,0,0
6790,True,1.0,58,58,0,0
6791,True,1.0,26,26,0,0
6792,True,1.0,24,24,0,0
6793,True,1.0,28,28,0,0
6794,True,1.0,124,124,0,0
6795,True,1.0,34,34,0,0
6796,True,1.0,24,24,0,0
6797,True,1.0,24,24,0,0
6798,True,1.0,174,174,0,0
6799,False,0.9960578186596584,761,761,3,3
6800,True,1.0,16,16,0,0
6801,True,1.0,28,28,0,0
6802,True,1.0,24,24,0,0
6803,False,0.9734513274336283,226,226,6,6
6804,True,1.0,126,126,0,0
6805,True,1.0,24,24,0,0
6806,True,1.0,30,30,0,0
6807,True,1.0,34,34,0,0
6808,True,1.0,38,38,0,0
6809,True,1.0,90,90,0,0
6810,True,1.0,30,30,0,0
6811,True,1.0,78,78,0,0
6812,True,1.0,30,30,0,0
6813,True,1.0,28,28,0,0
6814,True,1.0,82,82,0,0
6815,True,1.0,64,64,0,0
6816,True,1.0,46,46,0,0
6817,True,1.0,88,88,0,0
6818,True,1.0,464,464,0,0
6819,True,1.0,26,26,0,0
6820,True,1.0,36,36,0,0
6821,True,1.0,42,42,0,0
6822,False,0.9821826280623608,898,898,16,16
6823,True,1.0,60,60,0,0
6824,True,1.0,30,30,0,0
6825,True,1.0,36,36,0,0
6826,True,1.0,210,210,0,0
6827,True,1.0,44,44,0,0
6828,True,1.0,58,58,0,0
6829,True,1.0,28,28,0,0
6830,False,0.9893992932862191,1698,1698,18,18
6831,True,1.0,504,504,0,0
6832,True,1.0,36,36,0,0
6833,False,0.9933359466875735,2551,2551,17,17
6834,True,1.0,30,30,0,0
6835,True,1.0,36,36,0,0
6836,True,1.0,98,98,0,0
6837,True,1.0,74,74,0,0
6838,True,1.0,38,38,0,0
6839,True,1.0,28,28,0,0
6840,True,1.0,144,144,0,0
6841,False,0.997090203685742,1031,1031,3,3
6842,True,1.0,70,70,0,0
6843,True,1.0,32,32,0,0
6844,True,1.0,30,30,0,0
6845,True,1.0,46,46,0,0
6846,True,1.0,154,154,0,0
6847,True,1.0,30,30,0,0
6848,True,1.0,76,76,0,0
6849,True,1.0,568,568,0,0
6850,True,1.0,30,30,0,0
6851,True,1.0,172,172,0,0
6852,True,1.0,32,32,0,0
6853,False,0.9935483870967742,2635,2635,17,17
6854,True,1.0,36,36,0,0
6855,False,0.9971509971509972,702,702,2,2
6856,True,1.0,34,34,0,0
6857,True,1.0,176,176,0,0
6858,True,1.0,26,26,0,0
6859,True,1.0,24,24,0,0
6860,True,1.0,30,30,0,0
6861,True,1.0,594,594,0,0
6862,True,1.0,46,46,0,0
6863,True,1.0,64,64,0,0
6864,True,1.0,148,148,0,0
6865,True,1.0,24,24,0,0
6866,True,1.0,30,30,0,0
6867,True,1.0,36,36,0,0
6868,True,1.0,68,68,0,0
6869,True,1.0,30,30,0,0
6870,True,1.0,44,44,0,0
6871,True,1.0,34,34,0,0
6872,False,0.9786324786324786,468,468,10,10
6873,True,1.0,110,110,0,0
6874,True,1.0,30,30,0,0
6875,True,1.0,28,28,0,0
6876,False,0.9929025028016436,2677,2677,19,19
6877,True,1.0,28,28,0,0
6878,True,1.0,30,30,0,0
6879,False,0.9773584905660377,530,530,12,12
6880,True,1.0,30,30,0,0
6881,True,1.0,48,48,0,0
6882,True,1.0,24,24,0,0
6883,True,1.0,62,62,0,0
6884,True,1.0,38,38,0,0
6885,True,1.0,44,44,0,0
6886,True,1.0,24,24,0,0
6887,True,1.0,86,86,0,0
6888,True,1.0,74,74,0,0
6889,True,1.0,1430,1430,0,0
6890,True,1.0,40,40,0,0
6891,True,1.0,24,24,0,0
6892,False,0.994532003859762,3109,3109,17,17
6893,True,1.0,28,28,0,0
6894,True,1.0,26,26,0,0
6895,True,1.0,36,36,0,0
6896,False,0.9830508474576272,59,59,1,1
6897,True,1.0,32,32,0,0
6898,True,1.0,34,34,0,0
6899,True,1.0,80,80,0,0
6900,True,1.0,256,256,0,0
6901,True,1.0,36,36,0,0
6902,True,1.0,30,30,0,0
6903,False,0.9839679358717435,998,998,16,16
6904,False,0.9816849816849816,273,273,5,5
6905,True,1.0,44,44,0,0
6906,True,1.0,120,120,0,0
6907,False,0.972809667673716,331,331,9,9
6908,True,1.0,74,74,0,0
6909,True,1.0,32,32,0,0
6910,True,1.0,68,68,0,0
6911,True,1.0,38,38,0,0
6912,True,1.0,34,34,0,0
6913,True,1.0,26,26,0,0
6914,True,1.0,26,26,0,0
6915,True,1.0,24,24,0,0
6916,True,1.0,196,196,0,0
6917,False,0.9916379734382685,2033,2033,17,17
6918,True,1.0,86,86,0,0
6919,True,1.0,52,52,0,0
6920,True,1.0,26,26,0,0
6921,True,1.0,24,24,0,0
6922,True,1.0,568,568,0,0
6923,True,1.0,430,430,0,0
6924,True,1.0,30,30,0,0
6925,True,1.0,1216,1216,0,0
6926,True,1.0,24,24,0,0
6927,True,1.0,28,28,0,0
6928,True,1.0,24,24,0,0
6929,True,1.0,24,24,0,0
6930,True,1.0,24,24,0,0
6931,True,1.0,26,26,0,0
6932,True,1.0,36,36,0,0
6933,True,1.0,334,334,0,0
6934,True,1.0,200,200,0,0
6935,True,1.0,184,184,0,0
6936,True,1.0,36,36,0,0
6937,True,1.0,64,64,0,0
6938,False,0.9830508474576272,885,885,15,15
6939,True,1.0,24,24,0,0
6940,True,1.0,24,24,0,0
6941,True,1.0,40,40,0,0
6942,True,1.0,26,26,0,0
6943,True,1.0,150,150,0,0
6944,True,1.0,30,30,0,0
6945,True,1.0,34,34,0,0
6946,True,1.0,44,44,0,0
6947,True,1.0,34,34,0,0
6948,True,1.0,28,28,0,0
6949,True,1.0,24,24,0,0
6950,True,1.0,28,28,0,0
6951,True,1.0,216,216,0,0
6952,True,1.0,120,120,0,0
6953,True,1.0,36,36,0,0
6954,True,1.0,98,98,0,0
6955,True,1.0,708,708,0,0
6956,True,1.0,28,28,0,0
6957,True,1.0,38,38,0,0
6958,True,1.0,40,40,0,0
6959,True,1.0,36,36,0,0
6960,True,1.0,26,26,0,0
6961,True,1.0,32,32,0,0
6962,True,1.0,24,24,0,0
6963,True,1.0,44,44,0,0
6964,True,1.0,24,24,0,0
6965,True,1.0,218,218,0,0
6966,True,1.0,28,28,0,0
6967,True,1.0,52,52,0,0
6968,True,1.0,34,34,0,0
6969,True,1.0,154,154,0,0
6970,True,1.0,22,22,0,0
6971,True,1.0,40,40,0,0
6972,False,0.9873817034700315,1268,1268,16,16
6973,True,1.0,34,34,0,0
6974,True,1.0,28,28,0,0
6975,True,1.0,24,24,0,0
6976,False,0.9967689822294022,2476,2476,8,8
6977,True,1.0,28,28,0,0
6978,True,1.0,32,32,0,0
6979,True,1.0,26,26,0,0
6980,False,0.9914602903501281,2342,2342,20,20
6981,True,1.0,24,24,0,0
6982,True,1.0,22,22,0,0
6983,True,1.0,26,26,0,0
6984,True,1.0,76,76,0,0
6985,True,1.0,144,144,0,0
6986,True,1.0,288,288,0,0
6987,True,1.0,24,24,0,0
6988,False,0.9787985865724381,566,566,12,12
6989,True,1.0,40,40,0,0
6990,True,1.0,30,30,0,0
6991,True,1.0,32,32,0,0
6992,True,1.0,54,54,0,0
6993,True,1.0,30,30,0,0
6994,True,1.0,34,34,0,0
6995,True,1.0,36,36,0,0
6996,True,1.0,24,24,0,0
6997,True,1.0,26,26,0,0
6998,True,1.0,34,34,0,0
6999,True,1.0,32,32,0,0
7000,False,0.9856115107913669,278,278,4,4
7001,True,1.0,22,22,0,0
7002,True,1.0,66,66,0,0
7003,True,1.0,100,100,0,0
7004,True,1.0,26,26,0,0
7005,True,1.0,36,36,0,0
7006,True,1.0,24,24,0,0
7007,True,1.0,54,54,0,0
7008,True,1.0,24,24,0,0
7009,False,0.9813664596273292,644,644,12,12
7010,True,1.0,32,32,0,0
7011,True,1.0,40,40,0,0
7012,True,1.0,26,26,0,0
7013,True,1.0,34,34,0,0
7014,True,1.0,48,48,0,0
7015,True,1.0,24,24,0,0
7016,True,1.0,28,28,0,0
7017,True,1.0,226,226,0,0
7018,True,1.0,34,34,0,0
7019,True,1.0,32,32,0,0
7020,True,1.0,40,40,0,0
7021,True,1.0,180,180,0,0
7022,True,1.0,26,26,0,0
7023,True,1.0,148,148,0,0
7024,False,0.988031914893617,1504,1504,18,18
7025,True,1.0,30,30,0,0
7026,True,1.0,30,30,0,0
7027,True,1.0,26,26,0,0
7028,True,1.0,48,48,0,0
7029,True,1.0,30,30,0,0
7030,True,1.0,60,60,0,0
7031,False,0.9924678777137793,2257,2257,17,17
7032,True,1.0,32,32,0,0
7033,True,1.0,28,28,0,0
7034,True,1.0,80,80,0,0
7035,True,1.0,64,64,0,0
7036,False,0.984759671746776,853,853,13,13
7037,True,1.0,54,54,0,0
7038,True,1.0,28,28,0,0
7039,False,0.9923664122137404,131,131,1,1
7040,True,1.0,20,20,0,0
7041,True,1.0,30,30,0,0
7042,True,1.0,32,32,0,0
7043,True,1.0,30,30,0,0
7044,True,1.0,28,28,0,0
7045,True,1.0,114,114,0,0
7046,True,1.0,26,26,0,0
7047,True,1.0,30,30,0,0
7048,True,1.0,24,24,0,0
7049,True,1.0,134,134,0,0
7050,True,1.0,60,60,0,0
7051,True,1.0,238,238,0,0
7052,True,1.0,40,40,0,0
7053,True,1.0,40,40,0,0
7054,True,1.0,30,30,0,0
7055,True,1.0,28,28,0,0
7056,True,1.0,42,42,0,0
7057,True,1.0,30,30,0,0
7058,True,1.0,26,26,0,0
7059,True,1.0,32,32,0,0
7060,True,1.0,588,588,0,0
7061,True,1.0,36,36,0,0
7062,False,0.9917355371900827,1936,1936,16,16
7063,True,1.0,28,28,0,0
7064,True,1.0,94,94,0,0
7065,True,1.0,32,32,0,0
7066,True,1.0,54,54,0,0
7067,True,1.0,108,108,0,0
7068,True,1.0,28,28,0,0
7069,True,1.0,26,26,0,0
7070,True,1.0,32,32,0,0
7071,True,1.0,42,42,0,0
7072,True,1.0,44,44,0,0
7073,True,1.0,32,32,0,0
7074,True,1.0,376,376,0,0
7075,True,1.0,28,28,0,0
7076,True,1.0,28,28,0,0
7077,True,1.0,24,24,0,0
7078,True,1.0,138,138,0,0
7079,True,1.0,32,32,0,0
7080,True,1.0,28,28,0,0
7081,True,1.0,28,28,0,0
7082,True,1.0,228,228,0,0
7083,True,1.0,80,80,0,0
7084,True,1.0,28,28,0,0
7085,True,1.0,28,28,0,0
7086,True,1.0,184,184,0,0
7087,True,1.0,66,66,0,0
7088,True,1.0,138,138,0,0
7089,True,1.0,32,32,0,0
7090,True,1.0,30,30,0,0
7091,True,1.0,26,26,0,0
7092,True,1.0,30,30,0,0
7093,True,1.0,144,144,0,0
7094,True,1.0,36,36,0,0
7095,True,1.0,24,24,0,0
7096,True,1.0,30,30,0,0
7097,True,1.0,32,32,0,0
7098,True,1.0,28,28,0,0
7099,True,1.0,26,26,0,0
7100,True,1.0,28,28,0,0
7101,True,1.0,222,222,0,0
7102,True,1.0,32,32,0,0
7103,True,1.0,30,30,0,0
7104,True,1.0,24,24,0,0
7105,True,1.0,32,32,0,0
7106,True,1.0,42,42,0,0
7107,True,1.0,26,26,0,0
7108,True,1.0,54,54,0,0
7109,True,1.0,38,38,0,0
7110,True,1.0,28,28,0,0
7111,True,1.0,26,26,0,0
7112,True,1.0,26,26,0,0
7113,True,1.0,26,26,0,0
7114,True,1.0,30,30,0,0
7115,True,1.0,24,24,0,0
7116,True,1.0,66,66,0,0
7117,True,1.0,26,26,0,0
7118,True,1.0,72,72,0,0
7119,True,1.0,56,56,0,0
7120,True,1.0,254,254,0,0
7121,True,1.0,56,56,0,0
7122,True,1.0,30,30,0,0
7123,True,1.0,36,36,0,0
7124,True,1.0,46,46,0,0
7125,False,0.9970326409495549,2696,2696,8,8
7126,True,1.0,34,34,0,0
7127,True,1.0,26,26,0,0
7128,False,0.9953650057937428,3452,3452,16,16
7129,True,1.0,124,124,0,0
7130,True,1.0,50,50,0,0
7131,True,1.0,30,30,0,0
7132,False,0.9781021897810219,137,137,3,3
7133,True,1.0,28,28,0,0
7134,True,1.0,26,26,0,0
7135,True,1.0,578,578,0,0
7136,True,1.0,160,160,0,0
7137,True,1.0,244,244,0,0
7138,True,1.0,44,44,0,0
7139,True,1.0,24,24,0,0
7140,True,1.0,38,38,0,0
7141,True,1.0,34,34,0,0
7142,True,1.0,32,32,0,0
7143,True,1.0,30,30,0,0
7144,True,1.0,32,32,0,0
7145,True,1.0,36,36,0,0
7146,True,1.0,26,26,0,0
7147,True,1.0,34,34,0,0
7148,False,0.9880239520958084,1336,1336,16,16
7149,True,1.0,58,58,0,0
7150,True,1.0,32,32,0,0
7151,True,1.0,52,52,0,0
7152,True,1.0,148,148,0,0
7153,True,1.0,174,174,0,0
7154,True,1.0,38,38,0,0
7155,True,1.0,30,30,0,0
7156,True,1.0,30,30,0,0
7157,True,1.0,28,28,0,0
7158,True,1.0,38,38,0,0
7159,True,1.0,34,34,0,0
7160,True,1.0,594,594,0,0
7161,True,1.0,86,86,0,0
7162,True,1.0,26,26,0,0
7163,True,1.0,28,28,0,0
7164,True,1.0,110,110,0,0
7165,True,1.0,40,40,0,0
7166,True,1.0,26,26,0,0
7167,True,1.0,32,32,0,0
7168,False,0.9944382647385984,2697,2697,15,15
7169,True,1.0,140,140,0,0
7170,True,1.0,46,46,0,0
7171,True,1.0,26,26,0,0
7172,True,1.0,96,96,0,0
7173,True,1.0,32,32,0,0
7174,True,1.0,30,30,0,0
7175,True,1.0,30,30,0,0
7176,True,1.0,32,32,0,0
7177,True,1.0,20,20,0,0
7178,True,1.0,102,102,0,0
7179,True,1.0,50,50,0,0
7180,True,1.0,30,30,0,0
7181,True,1.0,90,90,0,0
7182,True,1.0,26,26,0,0
7183,True,1.0,24,24,0,0
7184,True,1.0,228,228,0,0
7185,True,1.0,22,22,0,0
7186,True,1.0,22,22,0,0
7187,True,1.0,28,28,0,0
7188,True,1.0,28,28,0,0
7189,True,1.0,48,48,0,0
7190,True,1.0,24,24,0,0
7191,True,1.0,24,24,0,0
7192,True,1.0,570,570,0,0
7193,True,1.0,62,62,0,0
7194,True,1.0,32,32,0,0
7195,True,1.0,32,32,0,0
7196,True,1.0,32,32,0,0
7197,True,1.0,54,54,0,0
7198,True,1.0,46,46,0,0
7199,True,1.0,26,26,0,0
7200,True,1.0,34,34,0,0
7201,True,1.0,44,44,0,0
7202,True,1.0,30,30,0,0
7203,True,1.0,30,30,0,0
7204,True,1.0,128,128,0,0
7205,True,1.0,44,44,0,0
7206,False,0.9964766839378238,4825,4825,17,17
7207,True,1.0,26,26,0,0
7208,True,1.0,24,24,0,0
7209,True,1.0,126,126,0,0
7210,True,1.0,24,24,0,0
7211,True,1.0,26,26,0,0
7212,True,1.0,40,40,0,0
7213,True,1.0,28,28,0,0
7214,True,1.0,34,34,0,0
7215,True,1.0,24,24,0,0
7216,True,1.0,34,34,0,0
7217,True,1.0,68,68,0,0
7218,True,1.0,26,26,0,0
7219,True,1.0,28,28,0,0
7220,True,1.0,26,26,0,0
7221,True,1.0,30,30,0,0
7222,True,1.0,32,32,0,0
7223,True,1.0,26,26,0,0
7224,True,1.0,30,30,0,0
7225,True,1.0,32,32,0,0
7226,True,1.0,24,24,0,0
7227,True,1.0,34,34,0,0
7228,True,1.0,36,36,0,0
7229,True,1.0,24,24,0,0
7230,True,1.0,24,24,0,0
7231,True,1.0,22,22,0,0
7232,True,1.0,30,30,0,0
7233,True,1.0,36,36,0,0
7234,True,1.0,44,44,0,0
7235,False,0.9851632047477745,674,674,10,10
7236,True,1.0,108,108,0,0
7237,True,1.0,384,384,0,0
7238,True,1.0,24,24,0,0
7239,True,1.0,26,26,0,0
7240,True,1.0,30,30,0,0
7241,True,1.0,28,28,0,0
7242,True,1.0,28,28,0,0
7243,True,1.0,24,24,0,0
7244,True,1.0,46,46,0,0
7245,True,1.0,30,30,0,0
7246,True,1.0,30,30,0,0
7247,False,0.9861431870669746,866,866,12,12
7248,True,1.0,30,30,0,0
7249,True,1.0,34,34,0,0
7250,False,0.9975334742776604,5676,5676,14,14
7251,True,1.0,22,22,0,0
7252,True,1.0,32,32,0,0
7253,True,1.0,44,44,0,0
7254,False,0.9843400447427293,894,894,14,14
7255,True,1.0,86,86,0,0
7256,True,1.0,46,46,0,0
7257,True,1.0,30,30,0,0
7258,True,1.0,62,62,0,0
7259,True,1.0,30,30,0,0
7260,True,1.0,528,528,0,0
7261,True,1.0,202,202,0,0
7262,True,1.0,24,24,0,0
7263,True,1.0,28,28,0,0
7264,True,1.0,32,32,0,0
7265,False,0.991556091676719,1658,1658,14,14
7266,True,1.0,40,40,0,0
7267,True,1.0,32,32,0,0
7268,True,1.0,26,26,0,0
7269,True,1.0,30,30,0,0
7270,True,1.0,28,28,0,0
7271,True,1.0,28,28,0,0
7272,True,1.0,22,22,0,0
7273,True,1.0,40,40,0,0
7274,True,1.0,64,64,0,0
7275,True,1.0,30,30,0,0
7276,True,1.0,24,24,0,0
7277,True,1.0,34,34,0,0
7278,True,1.0,24,24,0,0
7279,True,1.0,30,30,0,0
7280,True,1.0,34,34,0,0
7281,True,1.0,538,538,0,0
7282,True,1.0,22,22,0,0
7283,True,1.0,30,30,0,0
7284,True,1.0,30,30,0,0
7285,False,0.9952153110047847,418,418,2,2
7286,True,1.0,42,42,0,0
7287,True,1.0,4142,4142,0,0
7288,True,1.0,38,38,0,0
7289,True,1.0,30,30,0,0
7290,True,1.0,28,28,0,0
7291,True,1.0,42,42,0,0
7292,True,1.0,26,26,0,0
7293,True,1.0,28,28,0,0
7294,True,1.0,34,34,0,0
7295,True,1.0,30,30,0,0
7296,True,1.0,26,26,0,0
7297,True,1.0,150,150,0,0
7298,True,1.0,26,26,0,0
7299,False,0.9881889763779528,1016,1016,12,12
7300,True,1.0,42,42,0,0
7301,True,1.0,30,30,0,0
7302,True,1.0,40,40,0,0
7303,False,0.9885675857431069,1487,1487,17,17
7304,True,1.0,170,170,0,0
7305,True,1.0,46,46,0,0
7306,True,1.0,94,94,0,0
7307,True,1.0,496,496,0,0
7308,True,1.0,26,26,0,0
7309,True,1.0,36,36,0,0
7310,True,1.0,28,28,0,0
7311,False,0.9914529914529915,117,117,1,1
7312,True,1.0,30,30,0,0
7313,True,1.0,24,24,0,0
7314,True,1.0,20,20,0,0
7315,True,1.0,34,34,0,0
7316,True,1.0,254,254,0,0
7317,True,1.0,32,32,0,0
7318,True,1.0,264,264,0,0
7319,True,1.0,138,138,0,0
7320,True,1.0,32,32,0,0
7321,True,1.0,24,24,0,0
7322,True,1.0,40,40,0,0
7323,True,1.0,142,142,0,0
7324,False,0.9907558455682436,1839,1839,17,17
7325,True,1.0,24,24,0,0
7326,True,1.0,24,24,0,0
7327,True,1.0,92,92,0,0
7328,True,1.0,46,46,0,0
7329,True,1.0,488,488,0,0
7330,True,1.0,26,26,0,0
7331,True,1.0,38,38,0,0
7332,True,1.0,224,224,0,0
7333,True,1.0,72,72,0,0
7334,True,1.0,66,66,0,0
7335,True,1.0,28,28,0,0
7336,True,1.0,26,26,0,0
7337,True,1.0,66,66,0,0
7338,True,1.0,24,24,0,0
7339,True,1.0,410,410,0,0
7340,True,1.0,24,24,0,0
7341,True,1.0,26,26,0,0
7342,True,1.0,26,26,0,0
7343,True,1.0,28,28,0,0
7344,False,0.9975763451284537,2063,2063,5,5
7345,True,1.0,50,50,0,0
7346,False,0.9841269841269842,126,126,2,2
7347,True,1.0,34,34,0,0
7348,True,1.0,34,34,0,0
7349,True,1.0,200,200,0,0
7350,True,1.0,30,30,0,0
7351,True,1.0,126,126,0,0
7352,True,1.0,92,92,0,0
7353,True,1.0,30,30,0,0
7354,True,1.0,46,46,0,0
7355,True,1.0,28,28,0,0
7356,True,1.0,30,30,0,0
7357,True,1.0,28,28,0,0
7358,False,0.989010989010989,1456,1456,16,16
7359,True,1.0,26,26,0,0
7360,True,1.0,26,26,0,0
7361,True,1.0,24,24,0,0
7362,True,1.0,26,26,0,0
7363,True,1.0,34,34,0,0
7364,True,1.0,46,46,0,0
7365,True,1.0,152,152,0,0
7366,True,1.0,24,24,0,0
7367,True,1.0,46,46,0,0
7368,True,1.0,26,26,0,0
7369,True,1.0,46,46,0,0
7370,True,1.0,26,26,0,0
7371,True,1.0,32,32,0,0
7372,True,1.0,112,112,0,0
7373,True,1.0,46,46,0,0
7374,True,1.0,526,526,0,0
7375,True,1.0,28,28,0,0
7376,True,1.0,28,28,0,0
7377,True,1.0,36,36,0,0
7378,True,1.0,30,30,0,0
